row_id,system_tokens,user_tokens,total_tokens,sample_total_tokens,sample_avg_tokens,sample_max_tokens,sample_token_share_user,hierarchy_total_tokens,hierarchy_avg_tokens,hierarchy_max_tokens,hierarchy_token_share_user,Sample1_tokens,Sample2_tokens,Sample3_tokens,Hierarchy1_tokens,Hierarchy2_tokens,Hierarchy3_tokens
1031,10,3729,3739,1825,608.33,880,0.489407,1291,430.33,592,0.346205,403,542,880,499,592,200
1032,10,5715,5725,2614,871.33,1604,0.457393,1375,458.33,499,0.240595,1604,544,466,499,438,438
1033,10,5254,5264,2486,828.67,1307,0.473163,1497,499.0,499,0.284926,189,990,1307,499,499,499
1034,10,9156,9166,4016,1338.67,1815,0.438619,2738,912.67,1145,0.299039,1570,1815,631,1145,1145,448
1035,10,6710,6720,1992,664.0,715,0.29687,2882,960.67,1145,0.429508,594,715,683,1145,1145,592
1036,10,3546,3556,1108,369.33,755,0.312465,1776,592.0,592,0.500846,139,214,755,592,592,592
1037,10,11444,11454,3186,1062.0,1826,0.278399,2882,960.67,1145,0.251835,935,425,1826,592,1145,1145
1038,10,3478,3488,1108,369.33,755,0.318574,1776,592.0,592,0.510638,139,214,755,592,592,592
1039,10,4917,4927,1108,369.33,755,0.225341,1776,592.0,592,0.361196,214,139,755,592,592,592
1040,10,14220,14230,6641,2213.67,5573,0.467018,2316,772.0,772,0.162869,5573,687,381,772,772,772
1041,10,3409,3419,1108,369.33,755,0.325022,1776,592.0,592,0.520974,139,214,755,592,592,592
1042,10,9597,9607,6641,2213.67,5573,0.691987,2316,772.0,772,0.241325,687,381,5573,772,772,772
1043,10,3788,3798,686,228.67,333,0.181098,2329,776.33,1145,0.614836,333,139,214,1145,592,592
1044,10,6118,6128,2067,689.0,1629,0.337856,3435,1145.0,1145,0.561458,1629,194,244,1145,1145,1145
1045,10,14706,14716,12135,4045.0,8229,0.825173,2019,673.0,863,0.137291,258,3648,8229,501,863,655
1046,10,5337,5347,1652,550.67,571,0.309537,1949,649.67,887,0.365186,530,571,551,887,614,448
1047,10,7654,7664,1921,640.33,1134,0.25098,2315,771.67,863,0.302456,400,1134,387,863,863,589
1048,10,3893,3903,2234,744.67,1341,0.573851,1117,372.33,501,0.286925,1341,221,672,501,308,308
1049,10,5130,5140,1356,452.0,663,0.264327,1875,625.0,1066,0.365497,241,663,452,501,308,1066
1050,10,7350,7360,3337,1112.33,2030,0.454014,1258,419.33,614,0.171156,672,635,2030,322,614,322
1051,10,8844,8854,6928,2309.33,6613,0.783356,1323,441.0,514,0.149593,198,6613,117,501,308,514
1052,10,7155,7165,2234,744.67,1341,0.312229,1117,372.33,501,0.156115,1341,221,672,501,308,308
1053,10,3768,3778,1905,635.0,978,0.505573,1310,436.67,501,0.347665,220,707,978,308,501,501
1054,10,8320,8330,3726,1242.0,2415,0.447837,2612,870.67,1145,0.313942,2415,1032,279,1145,1145,322
1055,10,11646,11656,5372,1790.67,4156,0.461274,1217,405.67,438,0.104499,919,4156,297,438,438,341
1056,10,5322,5332,2110,703.33,1105,0.396467,2598,866.0,1145,0.488162,1105,696,309,308,1145,1145
1057,10,10826,10836,2432,810.67,1411,0.224644,2344,781.33,983,0.216516,1411,267,754,378,983,983
1058,10,6982,6992,3056,1018.67,1501,0.437697,2598,866.0,1145,0.3721,276,1279,1501,1145,1145,308
1059,10,5892,5902,2654,884.67,1331,0.450441,2598,866.0,1145,0.440937,329,1331,994,1145,1145,308
1060,10,5421,5431,2224,741.33,1054,0.410256,2598,866.0,1145,0.479247,198,1054,972,308,1145,1145
1061,10,4986,4996,1686,562.0,604,0.338147,2040,680.0,1145,0.409146,604,592,490,1145,556,339
1062,10,8768,8778,1298,432.67,581,0.148038,1217,405.67,438,0.1388,150,581,567,438,341,438
1063,10,3461,3471,1636,545.33,930,0.472696,1266,422.0,574,0.36579,930,361,345,574,346,346
1064,10,3683,3693,1544,514.67,1112,0.419223,1406,468.67,543,0.381754,275,157,1112,320,543,543
1065,10,7535,7545,3386,1128.67,2383,0.44937,3028,1009.33,1227,0.401858,2383,501,502,574,1227,1227
1066,10,5802,5812,2078,692.67,1441,0.358152,1498,499.33,578,0.258187,310,327,1441,574,346,578
1067,10,4448,4458,2243,747.67,845,0.504272,1266,422.0,574,0.284622,758,845,640,346,346,574
1068,10,4454,4464,2243,747.67,845,0.503592,1266,422.0,574,0.284239,758,845,640,346,346,574
1069,10,4533,4543,2124,708.0,1441,0.468564,1757,585.67,605,0.387602,137,1441,546,574,578,605
1070,10,3470,3480,1567,522.33,861,0.451585,1266,422.0,574,0.364841,861,345,361,574,346,346
1071,10,7866,7876,5661,1887.0,3947,0.71968,1666,555.33,614,0.211798,1381,3947,333,438,614,614
1072,10,4403,4413,1234,411.33,464,0.280263,1868,622.67,1227,0.424256,420,464,350,574,1227,67
1073,10,4561,4571,1007,335.67,358,0.220785,2554,851.33,1099,0.559965,352,297,358,863,1099,592
1074,10,9080,9090,6810,2270.0,3924,0.75,1726,575.33,578,0.190088,1074,3924,1812,574,574,578
1075,10,4609,4619,2292,764.0,1070,0.497288,1370,456.67,655,0.297245,1070,450,772,574,141,655
1076,10,5440,5450,3172,1057.33,2818,0.583088,1611,537.0,589,0.29614,2818,195,159,574,589,448
1077,10,6279,6289,3916,1305.33,1674,0.623666,1532,510.67,574,0.243988,1674,1244,998,574,574,384
1078,10,5024,5034,1864,621.33,984,0.371019,1576,525.33,574,0.313694,984,646,234,501,574,501
1079,10,2993,3003,783,261.0,340,0.26161,1739,579.67,887,0.581022,237,206,340,887,426,426
1080,10,15152,15162,6555,2185.0,4792,0.432616,1147,382.33,438,0.0757,753,4792,1010,341,368,438
1081,10,6118,6128,5172,1724.0,4442,0.845374,420,140.0,286,0.06865,416,314,4442,67,67,286
1082,10,7386,7396,6387,2129.0,4641,0.864744,420,140.0,286,0.056864,1272,474,4641,286,67,67
1083,10,7622,7632,4777,1592.33,4377,0.626738,2242,747.33,1227,0.294149,4377,261,139,1227,426,589
1084,10,5421,5431,955,318.33,447,0.176167,3681,1227.0,1227,0.679026,447,125,383,1227,1227,1227
1085,10,7896,7906,6238,2079.33,4641,0.79002,1146,382.0,793,0.145137,1272,325,4641,286,793,67
1086,10,5223,5233,2707,902.33,1122,0.518285,736,245.33,286,0.140915,1122,888,697,286,250,200
1087,10,7814,7824,6341,2113.67,4161,0.811492,772,257.33,286,0.098797,1659,521,4161,200,286,286
1088,10,6638,6648,1250,416.67,725,0.18831,2977,992.33,1227,0.448478,278,725,247,887,863,1227
1089,10,6876,6886,5117,1705.67,4161,0.744183,858,286.0,286,0.124782,435,4161,521,286,286,286
1090,10,7259,7269,5247,1749.0,4161,0.722827,858,286.0,286,0.118198,565,4161,521,286,286,286
1091,10,8930,8940,5865,1955.0,4241,0.656775,930,310.0,322,0.104143,395,1229,4241,286,322,322
1092,10,3326,3336,1436,478.67,532,0.43175,882,294.0,341,0.265183,532,390,514,200,341,341
1093,10,5303,5313,3615,1205.0,2222,0.68169,1273,424.33,581,0.240053,2222,947,446,581,346,346
1094,10,3778,3788,2304,768.0,911,0.609846,1038,346.0,346,0.274749,565,911,828,346,346,346
1095,10,9415,9425,7039,2346.33,5878,0.747637,1273,424.33,581,0.13521,5878,316,845,581,346,346
1096,10,3360,3370,1227,409.0,923,0.365179,1743,581.0,581,0.51875,116,923,188,581,581,581
1097,10,2813,2823,844,281.33,345,0.300036,1273,424.33,581,0.452542,191,345,308,346,346,581
1098,10,5303,5313,3615,1205.0,2222,0.68169,1273,424.33,581,0.240053,2222,947,446,581,346,346
1099,10,5842,5852,3510,1170.0,2947,0.600822,1273,424.33,581,0.217905,312,251,2947,346,581,346
1100,10,5246,5256,3643,1214.33,2116,0.694434,966,322.0,322,0.18414,962,565,2116,322,322,322
1101,10,3823,3833,1979,659.67,1299,0.517656,1229,409.67,581,0.321475,1299,103,577,67,581,581
1102,10,5261,5271,1696,565.33,898,0.322372,3035,1011.67,1227,0.576887,306,492,898,581,1227,1227
1103,10,2185,2195,1003,334.33,599,0.459039,715,238.33,581,0.327231,159,245,599,67,581,67
1104,10,3069,3079,783,261.0,353,0.255132,1329,443.0,581,0.43304,95,353,335,581,167,581
1105,10,6403,6413,3194,1064.67,1596,0.498829,1953,651.0,1227,0.305013,408,1596,1190,363,363,1227
1106,10,5682,5692,1696,565.33,898,0.298486,3035,1011.67,1227,0.534143,306,492,898,581,1227,1227
1107,10,6510,6520,822,274.0,496,0.126267,2643,881.0,1005,0.405991,131,195,496,1005,819,819
1108,10,3729,3739,2622,874.0,1155,0.703138,600,200.0,200,0.160901,1047,420,1155,200,200,200
1109,10,6287,6297,2018,672.67,1023,0.32098,1770,590.0,592,0.281533,254,1023,741,589,589,592
1110,10,4768,4778,1579,526.33,752,0.331166,2210,736.67,1005,0.463507,612,752,215,1005,200,1005
1111,10,9276,9286,7252,2417.33,6284,0.781803,1365,455.0,819,0.147154,623,345,6284,200,346,819
1112,10,5034,5044,1246,415.33,696,0.247517,3237,1079.0,1227,0.643027,154,396,696,1005,1005,1227
1113,10,4238,4248,1887,629.0,1475,0.445257,1761,587.0,605,0.415526,176,236,1475,578,578,605
1114,10,3148,3158,1435,478.33,648,0.455845,1104,368.0,368,0.350699,640,147,648,368,368,368
1115,10,5283,5293,3023,1007.67,1934,0.572213,1761,587.0,605,0.333333,1934,372,717,578,578,605
1116,10,4242,4252,1887,629.0,1475,0.444837,1761,587.0,605,0.415134,176,236,1475,578,578,605
1117,10,7190,7200,4248,1416.0,2913,0.590821,1761,587.0,605,0.244924,905,2913,430,578,605,578
1118,10,6576,6586,3661,1220.33,2843,0.556721,1788,596.0,605,0.271898,2843,432,386,605,578,605
1119,10,5618,5628,1613,537.67,905,0.287113,1913,637.67,1227,0.340513,905,307,401,378,1227,308
1120,10,6127,6137,3324,1108.0,2054,0.542517,2234,744.67,1094,0.364616,817,2054,453,1094,772,368
1121,10,3313,3323,959,319.67,397,0.289466,1117,372.33,501,0.337157,266,397,296,501,308,308
1122,10,7475,7485,895,298.33,349,0.119732,2614,871.33,1094,0.349699,349,235,311,1094,1094,426
1123,10,6048,6058,2179,726.33,906,0.360284,3282,1094.0,1094,0.542659,576,906,697,1094,1094,1094
1124,10,6627,6637,3017,1005.67,2054,0.455259,3093,1031.0,1227,0.466727,817,2054,146,1094,772,1227
1125,10,6366,6376,2153,717.67,1340,0.338203,3282,1094.0,1094,0.515551,1340,285,528,1094,1094,1094
1126,10,7283,7293,3160,1053.33,1340,0.433887,3282,1094.0,1094,0.450638,1340,1260,560,1094,1094,1094
1127,10,6166,6176,2327,775.67,1260,0.377392,3104,1034.67,1094,0.503406,666,401,1260,1005,1005,1094
1128,10,6007,6017,2957,985.67,1340,0.492259,2556,852.0,1094,0.425504,357,1260,1340,368,1094,1094
1129,10,7295,7305,3662,1220.67,2706,0.501988,3015,1005.0,1005,0.413297,488,2706,468,1005,1005,1005
1130,10,5044,5054,399,133.0,151,0.079104,2953,984.33,1227,0.585448,119,129,151,863,1227,863
1131,10,6425,6435,3334,1111.33,1715,0.518911,2589,863.0,863,0.402957,999,620,1715,863,863,863
1132,10,4231,4241,2665,888.33,2186,0.629875,870,290.0,578,0.205625,2186,217,262,578,146,146
1133,10,4113,4123,2665,888.33,2186,0.647946,870,290.0,578,0.211524,2186,217,262,578,146,146
1134,10,4016,4026,1738,579.33,1292,0.432769,1302,434.0,578,0.324203,235,211,1292,578,146,578
1135,10,4983,4993,2268,756.0,1535,0.455148,870,290.0,578,0.174594,454,1535,279,146,146,578
1136,10,4077,4087,1738,579.33,1292,0.426294,1302,434.0,578,0.319352,235,211,1292,578,146,578
1137,10,2241,2251,936,312.0,482,0.417671,704,234.67,279,0.314145,211,243,482,146,279,279
1138,10,3082,3092,1644,548.0,916,0.53342,896,298.67,323,0.29072,225,916,503,323,279,294
1139,10,6809,6819,5225,1741.67,2841,0.767367,633,211.0,341,0.092965,1760,624,2841,146,146,341
1140,10,4017,4027,2430,810.0,1964,0.604929,851,283.67,426,0.21185,307,159,1964,279,146,426
1141,10,3251,3261,1038,346.0,609,0.319286,571,190.33,279,0.175638,609,220,209,146,279,146
1142,10,2199,2209,682,227.33,263,0.310141,704,234.67,279,0.320146,260,263,159,279,279,146
1143,10,4396,4406,2174,724.67,1142,0.49454,1485,495.0,772,0.337807,424,1142,608,323,390,772
1144,10,6558,6568,3168,1056.0,2142,0.483074,2407,802.33,863,0.367033,2142,732,294,863,772,772
1145,10,4838,4848,2902,967.33,1354,0.599835,969,323.0,323,0.200289,426,1354,1122,323,323,323
1146,10,4873,4883,2902,967.33,1354,0.595526,969,323.0,323,0.198851,426,1354,1122,323,323,323
1147,10,4996,5006,1683,561.0,993,0.336869,2413,804.33,1227,0.482986,993,106,584,323,863,1227
1148,10,6696,6706,3418,1139.33,2374,0.510454,1059,353.0,390,0.158154,2374,406,638,390,390,279
1149,10,5096,5106,2325,775.0,1311,0.45624,1481,493.67,592,0.29062,753,261,1311,390,499,592
1150,10,5099,5109,2325,775.0,1311,0.455972,1481,493.67,592,0.290449,753,1311,261,390,592,499
1151,10,3259,3269,1288,429.33,638,0.395213,1059,353.0,390,0.324946,424,226,638,390,390,279
1152,10,7122,7132,4590,1530.0,3755,0.644482,1741,580.33,983,0.244454,353,482,3755,390,368,983
1153,10,3239,3249,1385,461.67,760,0.427601,1153,384.33,415,0.355974,760,147,478,415,323,415
1154,10,3649,3659,852,284.0,314,0.233489,1997,665.67,1227,0.547273,303,314,235,322,1227,448
1155,10,4177,4187,774,258.0,334,0.1853,1114,371.33,415,0.266699,307,133,334,415,284,415
1156,10,2527,2537,1052,350.67,481,0.416304,969,323.0,323,0.383459,481,307,264,323,323,323
1157,10,3671,3681,1470,490.0,760,0.400436,1153,384.33,415,0.314083,307,760,403,323,415,415
1158,10,3205,3215,1223,407.67,571,0.381591,1508,502.67,678,0.470515,257,395,571,415,415,678
1159,10,3893,3903,1412,470.67,860,0.362702,1615,538.33,678,0.414847,356,196,860,678,415,522
1160,10,3250,3260,1133,377.67,519,0.348615,1278,426.0,448,0.393231,519,361,253,415,415,448
1161,10,4195,4205,1270,423.33,733,0.302741,1682,560.67,678,0.400954,273,733,264,678,415,589
1162,10,5418,5428,2794,931.33,1612,0.515688,1956,652.0,863,0.361019,883,299,1612,678,415,863
1163,10,3867,3877,1160,386.67,660,0.299974,2034,678.0,678,0.525989,117,660,383,678,678,678
1164,10,4761,4771,1693,564.33,916,0.355598,1640,546.67,678,0.344465,916,117,660,284,678,678
1165,10,5467,5477,2341,780.33,1238,0.428206,2527,842.33,983,0.462228,729,374,1238,983,772,772
1166,10,3873,3883,1160,386.67,660,0.299509,2034,678.0,678,0.525174,117,660,383,678,678,678
1167,10,5640,5650,3465,1155.0,2427,0.614362,1542,514.0,772,0.273404,2427,576,462,448,322,772
1168,10,3782,3792,2083,694.33,972,0.550767,1218,406.0,467,0.322052,498,613,972,467,467,284
1169,10,6030,6040,1688,562.67,1238,0.279934,1035,345.0,467,0.171642,241,1238,209,284,284,467
1170,10,6614,6624,1688,562.67,1238,0.255216,1035,345.0,467,0.156486,241,1238,209,284,284,467
1171,10,3806,3816,712,237.33,359,0.187073,1797,599.0,863,0.472149,188,165,359,467,467,863
1172,10,3930,3940,1911,637.0,1111,0.48626,1161,387.0,448,0.29542,435,365,1111,323,448,390
1173,10,4223,4233,2110,703.33,1599,0.499645,1542,514.0,514,0.365143,1599,228,283,514,514,514
1174,10,3350,3360,899,299.67,451,0.268358,1145,381.67,448,0.341791,451,169,279,249,448,448
1175,10,6920,6930,3389,1129.67,2301,0.48974,1499,499.67,678,0.216618,2301,669,419,322,499,678
1176,10,3799,3809,981,327.0,501,0.258226,796,265.33,514,0.209529,501,217,263,141,514,141
1177,10,3696,3706,1298,432.67,466,0.35119,1821,607.0,607,0.492695,436,396,466,607,607,607
1178,10,3679,3689,1444,481.33,714,0.392498,1355,451.67,607,0.368307,264,714,466,607,141,607
1179,10,4224,4234,1384,461.33,582,0.327652,2264,754.67,1227,0.535985,377,425,582,448,1227,589
1180,10,5793,5803,3298,1099.33,2029,0.569308,1540,513.33,543,0.265838,157,1112,2029,543,543,454
1181,10,8253,8263,5595,1865.0,4981,0.677935,1776,592.0,772,0.215194,4981,231,383,543,461,772
1182,10,5428,5438,3345,1115.0,2029,0.616249,1375,458.33,543,0.253316,1112,204,2029,543,378,454
1183,10,4287,4297,2671,890.33,2030,0.623046,837,279.0,322,0.195241,2030,239,402,322,322,193
1184,10,3289,3299,715,238.33,325,0.217391,2079,693.0,1227,0.632107,203,187,325,1227,426,426
1185,10,3890,3900,1435,478.33,691,0.368895,1796,598.67,888,0.461697,173,571,691,888,454,454
1186,10,4381,4391,1703,567.67,658,0.388724,2209,736.33,888,0.504223,658,424,621,888,888,433
1187,10,8197,8207,1703,567.67,658,0.207759,2209,736.33,888,0.269489,424,621,658,888,433,888
1188,10,3793,3803,696,232.0,352,0.183496,2538,846.0,1227,0.669127,352,204,140,1227,863,448
1189,10,9840,9850,1901,633.67,784,0.193191,2522,840.67,887,0.256301,784,657,460,772,887,863
1190,10,10173,10183,2400,800.0,971,0.235919,2339,779.67,887,0.229922,606,971,823,887,863,589
1191,10,6911,6921,3784,1261.33,1469,0.547533,2290,763.33,863,0.331356,1469,1110,1205,655,863,772
1192,10,5341,5351,1835,611.67,814,0.343569,2968,989.33,1227,0.555701,814,576,445,514,1227,1227
1193,10,6859,6869,4567,1522.33,3728,0.665841,1891,630.33,863,0.275696,213,626,3728,514,514,863
1194,10,3814,3824,938,312.67,347,0.245936,2379,793.0,793,0.623755,347,325,266,793,793,793
1195,10,4595,4605,1693,564.33,768,0.368444,2131,710.33,887,0.463765,768,159,766,655,887,589
1196,10,2875,2885,1127,375.67,377,0.392,423,141.0,141,0.14713,377,375,375,141,141,141
1197,10,13735,13745,11288,3762.67,8229,0.821842,1451,483.67,655,0.105643,684,8229,2375,141,655,655
1198,10,4108,4118,2082,694.0,918,0.506816,1317,439.0,439,0.320594,705,459,918,439,439,439
1199,10,5419,5429,2248,749.33,1432,0.414837,2589,863.0,863,0.477763,189,1432,627,863,863,863
1200,10,3018,3028,1151,383.67,715,0.381378,1279,426.33,543,0.423791,279,715,157,368,368,543
1201,10,3296,3306,1248,416.0,585,0.378641,1381,460.33,793,0.418993,306,357,585,793,294,294
1202,10,5437,5447,2023,674.33,1225,0.37208,2013,671.0,793,0.370241,224,1225,574,793,448,772
1203,10,3948,3958,2062,687.33,1191,0.52229,1381,460.33,793,0.349797,1191,514,357,793,294,294
1204,10,2743,2753,1707,569.0,865,0.622311,474,158.0,158,0.172803,865,215,627,158,158,158
1205,10,3210,3220,2144,714.67,1368,0.667913,638,212.67,322,0.198754,427,1368,349,158,158,322
1206,10,2727,2737,1707,569.0,865,0.625963,474,158.0,158,0.173817,215,865,627,158,158,158
1207,10,4832,4842,1168,389.33,582,0.241722,2430,810.0,1227,0.502897,582,425,161,589,1227,614
1208,10,6019,6029,4081,1360.33,2615,0.67802,1331,443.67,589,0.221133,154,1312,2615,294,589,448
1209,10,13970,13980,4595,1531.67,3939,0.328919,2034,678.0,863,0.145598,127,529,3939,863,308,863
1210,10,4827,4837,1497,499.0,806,0.310131,747,249.0,249,0.154755,806,254,437,249,249,249
1211,10,4329,4339,1851,617.0,806,0.427581,1597,532.33,1099,0.368907,479,566,806,249,1099,249
1212,10,3441,3451,1539,513.0,806,0.447254,747,249.0,249,0.217088,254,806,479,249,249,249
1213,10,8958,8968,2891,963.67,1668,0.322728,3297,1099.0,1099,0.368051,1668,920,303,1099,1099,1099
1214,10,7364,7374,2661,887.0,1137,0.361353,2333,777.67,1099,0.316812,1137,1030,494,1099,617,617
1215,10,7060,7070,4114,1371.33,2989,0.58272,1633,544.33,1099,0.231303,723,402,2989,1099,193,341
1216,10,7452,7462,4101,1367.0,1945,0.550322,1919,639.67,863,0.257515,462,1694,1945,617,439,863
1217,10,5326,5336,1318,439.33,665,0.247465,2006,668.67,772,0.376643,456,665,197,617,617,772
1218,10,4036,4046,1083,361.0,527,0.268335,2224,741.33,863,0.551041,219,337,527,863,772,589
1219,10,7076,7086,4714,1571.33,2039,0.666196,1083,361.0,361,0.153053,2039,1227,1448,361,361,361
1220,10,4265,4275,1937,645.67,1144,0.454162,1265,421.67,543,0.2966,528,265,1144,361,543,361
1221,10,8922,8932,2392,797.33,914,0.268101,1265,421.67,543,0.141784,914,842,636,543,361,361
1222,10,5446,5456,2572,857.33,2128,0.472273,1739,579.67,887,0.319317,156,2128,288,426,887,426
1223,10,4856,4866,1830,610.0,1510,0.376853,1210,403.33,448,0.249176,1510,149,171,384,448,378
1224,10,7751,7761,5422,1807.33,4273,0.699523,1216,405.33,448,0.156883,662,4273,487,448,384,384
1225,10,7296,7306,5099,1699.67,3237,0.698876,1668,556.0,772,0.228618,3237,253,1609,448,448,772
1226,10,16633,16643,11990,3996.67,6471,0.720856,1382,460.67,501,0.083088,1356,4163,6471,501,433,448
1227,10,6676,6686,1786,595.33,741,0.267525,1095,365.0,433,0.16402,662,741,383,378,433,284
1228,10,6680,6690,2213,737.67,931,0.331287,2160,720.0,1066,0.323353,454,931,828,502,1066,592
1229,10,3096,3106,1174,391.33,612,0.379199,1354,451.33,502,0.437339,213,612,349,502,426,426
1230,10,4504,4514,1604,534.67,993,0.356128,2301,767.0,767,0.510879,277,993,334,767,767,767
1231,10,4577,4587,1747,582.33,1188,0.381691,2301,767.0,767,0.502731,298,261,1188,767,767,767
1232,10,2379,2389,739,246.33,314,0.310635,1114,371.33,522,0.468264,261,164,314,296,522,296
1233,10,2789,2799,1046,348.67,459,0.375045,1018,339.33,426,0.365005,314,273,459,296,296,426
1234,10,5180,5190,1612,537.33,741,0.311197,1991,663.67,863,0.384363,353,741,518,564,564,863
1235,10,7240,7250,4278,1426.0,2229,0.590884,1692,564.0,564,0.233702,1719,2229,330,564,564,564
1236,10,6592,6602,3916,1305.33,1674,0.594053,1532,510.67,574,0.232403,998,1244,1674,384,574,574
1237,10,5951,5961,3916,1305.33,1674,0.658041,1532,510.67,574,0.257436,998,1674,1244,384,574,574
1238,10,4313,4323,1699,566.33,774,0.393925,1961,653.67,819,0.454672,774,301,624,819,819,323
1239,10,4748,4758,1464,488.0,561,0.30834,2006,668.67,819,0.422494,561,536,367,819,819,368
1240,10,6843,6853,2053,684.33,1178,0.300015,785,261.67,438,0.114716,1178,278,597,273,74,438
1241,10,2819,2829,1900,633.33,970,0.673998,222,74.0,74,0.078751,970,246,684,74,74,74
1242,10,5145,5155,3747,1249.0,2724,0.72828,842,280.67,296,0.163654,703,320,2724,273,296,273
1243,10,4217,4227,2870,956.67,1187,0.680579,819,273.0,273,0.194214,1187,1059,624,273,273,273
1244,10,6988,6998,2522,840.67,1489,0.360904,2041,680.33,863,0.292072,224,809,1489,564,863,614
1245,10,3238,3248,1163,387.67,519,0.359172,1493,497.67,772,0.461087,519,422,222,564,772,157
1246,10,3791,3801,865,288.33,556,0.228172,2471,823.67,1227,0.651807,124,556,185,636,608,1227
1247,10,3941,3951,2563,854.33,1832,0.650343,902,300.67,514,0.228876,555,1832,176,138,514,250
1248,10,4509,4519,1355,451.67,694,0.30051,2348,782.67,1227,0.520736,410,694,251,302,819,1227
1249,10,6289,6299,3458,1152.67,2029,0.549849,1138,379.33,543,0.180951,1272,157,2029,141,543,454
1250,10,3255,3265,1490,496.67,724,0.457757,1209,403.0,677,0.371429,319,447,724,282,250,677
1251,10,4543,4553,2175,725.0,1112,0.478759,1874,624.67,788,0.412503,906,157,1112,788,543,543
1252,10,6715,6725,4114,1371.33,3204,0.612658,1935,645.0,779,0.288161,3204,468,442,384,779,772
1253,10,4832,4842,1670,556.67,647,0.345613,1992,664.0,772,0.412252,647,400,623,772,772,448
1254,10,4227,4237,1196,398.67,556,0.282943,1833,611.0,636,0.433641,556,124,516,608,636,589
1255,10,7019,7029,4673,1557.67,3700,0.665764,1470,490.0,589,0.209432,347,3700,626,472,409,589
1256,10,2399,2409,965,321.67,532,0.402251,897,299.0,426,0.373906,224,532,209,330,141,426
1257,10,3265,3275,1110,370.0,627,0.339969,1531,510.33,887,0.468913,627,260,223,887,322,322
1258,10,4589,4599,1512,504.0,876,0.329484,1691,563.67,887,0.36849,876,486,150,282,887,522
1259,10,3458,3468,1001,333.67,697,0.289474,1740,580.0,733,0.503181,143,697,161,330,677,733
1260,10,3168,3178,1188,396.0,476,0.375,1490,496.67,608,0.470328,476,461,251,608,514,368
1261,10,4563,4573,2006,668.67,992,0.439623,2070,690.0,1145,0.453649,282,992,732,333,1145,592
1262,10,3236,3246,1338,446.0,476,0.413473,1408,469.33,608,0.435105,461,476,401,514,608,286
1263,10,3309,3319,1052,350.67,428,0.317921,1658,552.67,896,0.501058,428,385,239,514,896,248
1264,10,4308,4318,2241,747.0,1374,0.520195,1592,530.67,589,0.369545,1374,625,242,489,514,589
1265,10,3794,3804,1014,338.0,430,0.267264,1820,606.67,863,0.479705,351,430,233,863,368,589
1266,10,3796,3806,1494,498.0,713,0.393572,1599,533.0,863,0.421233,351,430,713,863,368,368
1267,10,4960,4970,2695,898.33,1392,0.543347,1464,488.0,788,0.295161,1392,860,443,420,788,256
1268,10,6237,6247,2990,996.67,1537,0.479397,2260,753.33,804,0.362354,885,568,1537,804,677,779
1269,10,2483,2493,1243,414.33,660,0.500604,676,225.33,442,0.272251,353,230,660,167,67,442
1270,10,5226,5236,2170,723.33,1092,0.415232,2424,808.0,1227,0.463835,651,427,1092,608,1227,589
1271,10,7589,7599,1249,416.33,720,0.16458,2862,954.0,1227,0.377125,97,432,720,1227,863,772
1272,10,9274,9284,7840,2613.33,7204,0.845374,902,300.67,368,0.097261,400,236,7204,193,368,341
1273,10,5191,5201,3505,1168.33,1401,0.675207,659,219.67,322,0.12695,1290,814,1401,144,193,322
1274,10,6120,6130,3054,1018.0,1773,0.49902,2654,884.67,1091,0.43366,947,334,1773,1091,700,863
1275,10,4058,4068,1743,581.0,1135,0.429522,1692,564.0,874,0.416954,1135,294,314,489,874,329
1276,10,8717,8727,5188,1729.33,2359,0.595159,1874,624.67,772,0.214982,549,2359,2280,330,772,772
1277,10,3076,3086,783,261.0,353,0.254551,1329,443.0,581,0.432055,353,95,335,167,581,581
1278,10,4111,4121,1885,628.33,924,0.458526,1487,495.67,772,0.361712,924,181,780,279,772,436
1279,10,4957,4967,2329,776.33,1591,0.469841,1929,643.0,880,0.389147,1591,471,267,442,880,607
1280,10,4993,5003,1902,634.0,924,0.380933,2281,760.33,1094,0.45684,924,431,547,415,772,1094
1281,10,2775,2785,701,233.67,267,0.252613,1459,486.33,607,0.525766,267,210,224,607,426,426
1282,10,3268,3278,1656,552.0,1029,0.506732,1029,343.0,368,0.314871,370,1029,257,339,368,322
1283,10,3977,3987,1437,479.0,912,0.361328,1570,523.33,627,0.39477,912,276,249,620,627,323
1284,10,4924,4934,2329,776.33,1591,0.472989,1929,643.0,880,0.391755,1591,471,267,442,880,607
